Experiment: DisplayExperiment
Date: 30.08.2018
Time: 18:23:28
Width: 1920
Height: 1080
Depth: 32
Rate: 60
Monitors: BNQ_BQ XL411_H6E00549SL0
Trials: 100

Trial,Time,SensorBrightness
87,14711396,4
87,14711668,4
87,14711940,3
87,14712212,4
87,14712484,3
88,14823892,18
88,14824164,3
88,14824436,3
88,14824732,3
88,14825004,3
88,14825276,4
88,14825548,3
88,14825820,4
88,14826092,3
88,14826364,2
88,14826636,3
88,14826908,3
88,14827180,4
88,14827452,4
88,14827724,4
88,14827996,4
88,14828268,3
88,14828540,3
88,14828820,3
88,14829092,4
88,14829364,3
88,14829636,4
88,14829908,4
88,14830180,4
88,14830452,3
88,14830724,28
88,14830996,29
88,14831268,32
88,14831540,30
88,14831812,30
88,14832084,30
88,14832356,4
88,14832628,4
88,14832924,4
88,14833196,3
88,14833468,4
88,14833740,4
88,14834012,4
88,14834284,3
88,14834556,3
88,14834828,3
88,14835100,5
88,14835372,4
88,14835644,4
88,14835916,3
88,14836188,4
88,14836460,4
88,14836732,5
88,14837012,3
88,14837284,3
88,14837556,4
88,14837828,3
88,14838100,4
88,14838372,3
88,14838644,4
88,14838916,20
88,14839188,36
88,14839460,45
88,14839732,51
88,14840004,52
88,14840276,56
88,14840548,23
88,14840820,4
88,14841116,3
88,14841388,3
88,14841660,4
88,14841932,3
88,14842204,4
88,14842476,3
88,14842748,4
88,14843020,4
88,14843292,4
88,14843564,5
88,14843836,4
88,14844108,4
88,14844380,4
88,14844652,4
88,14844924,4
88,14845204,4
88,14845476,5
88,14845748,4
88,14846020,3
88,14846292,4
88,14846564,4
88,14846836,3
88,14847108,3
88,14847380,860
88,14847652,858
88,14847924,860
88,14848196,860
88,14848468,860
88,14848740,859
88,14849012,447
88,14849308,17
88,14849580,9
88,14849852,6
88,14850124,3
88,14850396,5
88,14850668,3
88,14850940,4
88,14851212,4
88,14851484,5
88,14851756,5
88,14852028,4
88,14852300,4
88,14852572,4
88,14852844,4
88,14853116,3
88,14853396,4
88,14853668,3
88,14853940,4
88,14854212,4
88,14854484,3
88,14854756,4
88,14855028,3
88,14855300,3
88,14855572,429
88,14855844,859
88,14856116,860
88,14856388,860
88,14856660,859
88,14856932,860
88,14857204,859
88,14857500,24
88,14857772,13
88,14858044,7
88,14858316,4
88,14858588,4
88,14858860,3
88,14859132,3
88,14859404,4
88,14859676,5
88,14859948,3
88,14860220,4
88,14860492,4
88,14860764,3
88,14861036,4
88,14861308,4
88,14861588,3
88,14861860,4
88,14862132,3
88,14862404,4
88,14862676,3
88,14862948,3
88,14863220,3
88,14863492,3
88,14863764,2
88,14864036,859
88,14864308,859
88,14864580,859
88,14864852,860
88,14865124,860
88,14865396,860
88,14865692,171
88,14865964,16
88,14866236,8
88,14866508,6
88,14866780,4
88,14867052,5
88,14867324,3
88,14867596,4
88,14867868,5
88,14868140,3
88,14868412,4
88,14868684,4
88,14868956,4
88,14869228,3
88,14869500,3
88,14869780,3
88,14870052,3
88,14870324,3
88,14870596,4
88,14870868,4
88,14871140,3
88,14871412,4
88,14871684,4
88,14871956,6
88,14872228,430
88,14872500,859
88,14872772,859
88,14873044,860
88,14873316,860
88,14873588,860
88,14873884,858
88,14874156,23
88,14874428,12
88,14874700,6
88,14874972,5
88,14875244,4
88,14875516,5
88,14875788,4
88,14876060,3
88,14876332,3
88,14876604,4
88,14876876,4
88,14877148,4
88,14877420,3
88,14877692,4
88,14877972,3
88,14878244,3
89,14991780,3
89,14992052,3
89,14992324,4
89,14992596,4
89,14992868,4
89,14993140,4
89,14993416,3
89,14993692,4
89,14993964,3
89,14994236,3
89,14994508,1
89,14994780,4
89,14995052,4
89,14995324,4
89,14995596,3
89,14995868,5
89,14996140,3
89,14996412,4
89,14996684,4
89,14996956,3
89,14997228,29
89,14997500,30
89,14997780,30
89,14998052,30
89,14998324,30
89,14998596,30
89,14998868,6
89,14999140,3
89,14999412,4
89,14999684,3
89,14999956,3
89,15000228,3
89,15000500,3
89,15000772,3
89,15001044,3
89,15001316,3
89,15001588,3
89,15001884,4
89,15002156,3
89,15002428,4
89,15002700,4
89,15002972,5
89,15003244,4
89,15003516,4
89,15003788,4
89,15004060,3
89,15004332,3
89,15004604,4
89,15004876,3
89,15005148,3
89,15005420,27
89,15005692,38
89,15005972,46
89,15006244,50
89,15006516,53
89,15006788,56
89,15007060,23
89,15007332,4
89,15007604,3
89,15007876,4
89,15008148,4
89,15008420,3
89,15008692,4
89,15008964,4
89,15009236,3
89,15009508,5
89,15009780,4
89,15010076,4
89,15010348,4
89,15010620,4
89,15010892,4
89,15011164,5
89,15011436,3
89,15011708,4
89,15011980,3
89,15012252,4
89,15012524,4
89,15012796,4
89,15013068,3
89,15013340,3
89,15013612,4
89,15013884,860
89,15014164,859
89,15014436,859
89,15014708,859
89,15014980,860
89,15015252,858
89,15015524,39
89,15015796,16
89,15016068,9
89,15016340,5
89,15016612,3
89,15016884,3
89,15017156,5
89,15017428,4
89,15017700,5
89,15017972,3
89,15018268,4
89,15018540,4
89,15018812,3
89,15019084,4
89,15019356,4
89,15019628,4
89,15019900,4
89,15020172,4
89,15020444,4
89,15020716,4
89,15020988,3
89,15021260,4
89,15021532,3
89,15021804,3
89,15022076,859
89,15022356,860
89,15022628,859
89,15022900,859
89,15023172,860
89,15023444,859
89,15023716,548
89,15023988,22
89,15024260,12
89,15024532,7
89,15024804,4
89,15025076,4
89,15025348,4
89,15025620,4
89,15025892,4
89,15026164,4
89,15026460,4
89,15026732,3
89,15027004,3
89,15027276,4
89,15027548,4
89,15027820,3
89,15028092,4
89,15028364,4
89,15028636,4
89,15028908,3
89,15029180,4
89,15029452,2
89,15029724,4
89,15029996,4
89,15030268,131
89,15030548,859
89,15030820,859
89,15031092,861
89,15031364,860
89,15031636,859
89,15031908,859
89,15032180,42
89,15032452,15
89,15032724,7
89,15032996,5
89,15033268,4
89,15033540,4
89,15033812,5
89,15034084,3
89,15034356,3
89,15034652,4
